"","customer_id","loan_request_id","principle_amount_paid","penalty_paid","bank_electronic_repayments_id","bank_electonic_payment_id","amount","credit_date"
"11487",28078,63927,49468,0,133584,133584,49468,"2017-11-30 00:00:00"
"11488",28078,93587,12366,0,157404,157404,12366,"2018-01-01 00:00:00"
"11489",28078,93587,24732,1236,206128,206128,25968,"2018-02-28 00:00:00"
"11490",28078,93587,37102,0,236356,236356,37102,"2018-03-29 00:00:00"
"11491",28116,6939,10000,550,8092,8092,10550,"2016-12-02 00:00:00"
"11492",28173,79636,10000,0,126095,126095,10000,"2017-11-16 00:00:00"
"11493",28173,92776,10000,0,152108,152108,10000,"2017-12-27 00:00:00"
"11494",28173,105093,10000,0,172795,172795,10000,"2018-01-22 00:00:00"
"11495",28173,118423,10000,0,198346,198346,10000,"2018-02-19 00:00:00"
"11496",28173,132855,10000,0,229014,229014,10000,"2018-03-21 00:00:00"
"11497",28242,1990,15000,0,1772,1772,20000,"2016-07-29 00:00:00"
"11498",28242,2003,5000,0,1772,1772,20000,"2016-07-29 00:00:00"
"11499",28242,2471,20000,700,2390,2390,20700,"2016-08-25 00:00:00"
"11500",28242,3220,19300,700,3371,3371,20000,"2016-09-22 00:00:00"
"11501",28242,3220,700,0,3393,3393,700,"2016-09-23 00:00:00"
"11502",28242,4771,20000,1100,5200,5200,21100,"2016-10-28 00:00:00"
"11503",28242,7550,4475,525,7213,7213,5000,"2016-11-23 00:00:00"
"11504",28242,7550,10525,0,7999,7999,10525,"2016-12-01 00:00:00"
"11505",28242,8288,5000,175,8724,8724,5175,"2016-12-08 00:00:00"
"11506",28242,10959,26400,3600,24613,24613,30000,"2017-03-31 00:00:00"
"11507",28242,10959,9664,3336,50888,50888,13000,"2017-06-30 00:00:00"
"11508",28242,10959,4000,0,76432,76432,4000,"2017-08-10 00:00:00"
"11509",28242,10959,4936,64,105777,105777,5000,"2017-10-10 00:00:00"
"11510",28242,10959,0,4000,193320,193320,4000,"2018-02-12 00:00:00"
"11511",28242,10959,0,2902,202861,202861,2902,"2018-02-26 00:00:00"
"11512",28291,10626,10000,0,10305,10305,10000,"2016-12-30 00:00:00"
"11513",28291,10626,10000,0,13908,13908,10000,"2017-01-31 00:00:00"
"11514",28291,10626,10000,0,14016,14016,10000,"2017-02-01 00:00:00"
"11515",28291,16833,30000,0,17948,17948,30000,"2017-02-28 00:00:00"
"11516",28291,22219,40000,0,25427,25427,40000,"2017-03-31 00:00:00"
"11517",28291,27738,13333,0,31429,31429,13333,"2017-04-28 00:00:00"
"11518",28291,27738,13333,0,42656,42656,13333,"2017-06-02 00:00:00"
"11519",28291,27738,13334,0,51340,51340,13334,"2017-06-30 00:00:00"
"11520",28291,47765,35000,0,64190,64190,35000,"2017-07-31 00:00:00"
"11521",28291,55444,13333,0,83870,83870,13333,"2017-08-31 00:00:00"
"11522",28291,55444,26667,0,84359,84359,26667,"2017-08-31 00:00:00"
"11523",28291,64343,40000,0,98889,98889,40000,"2017-09-29 00:00:00"
"11524",28291,72706,40000,0,115276,115276,40000,"2017-10-31 00:00:00"
"11525",28291,82892,40000,0,129557,129557,40000,"2017-11-23 00:00:00"
"11526",28321,3667,10000,0,2966,2966,10000,"2016-09-09 00:00:00"
"11527",28321,4494,5000,0,3736,3736,5000,"2016-09-30 00:00:00"
"11528",28321,5755,5000,175,5517,5517,5175,"2016-10-31 00:00:00"
"11529",28321,7398,10000,350,7846,7846,10350,"2016-11-30 00:00:00"
"11530",28321,10527,5000,0,10624,10624,10000,"2017-01-02 00:00:00"
"11531",28321,11397,5000,0,10624,10624,10000,"2017-01-02 00:00:00"
"11532",28321,13119,10000,0,13687,13687,10000,"2017-01-31 00:00:00"
"11533",28321,17076,10000,0,18034,18034,10000,"2017-02-28 00:00:00"
"11534",28321,21115,10000,0,25399,25399,10000,"2017-04-03 00:00:00"
"11535",28321,27436,10000,0,32877,32877,10000,"2017-05-02 00:00:00"
"11536",28321,32493,9650,350,41448,41448,10000,"2017-06-01 00:00:00"
"11537",28321,32493,350,7,44377,44377,357,"2017-06-07 00:00:00"
"11538",28321,41526,10000,0,57772,57772,10000,"2017-07-13 00:00:00"
"11539",28321,51154,5000,0,64616,64616,5000,"2017-07-31 00:00:00"
"11540",28321,51154,5000,0,68106,68106,5000,"2017-08-03 00:00:00"
"11541",28321,57436,10000,0,84700,84700,10000,"2017-09-01 00:00:00"
"11542",28321,65104,10000,0,101079,101079,10000,"2017-10-03 00:00:00"
"11543",28321,73908,10000,1200,142289,142289,11200,"2017-12-11 00:00:00"
"11544",28379,2796,5000,0,2400,2400,5000,"2016-08-26 00:00:00"
"11545",28379,2796,30000,0,2402,2402,30000,"2016-08-26 00:00:00"
"11546",28379,2870,5000,0,2479,2479,5000,"2016-08-30 00:00:00"
"11547",28379,3280,35000,0,3021,3021,35000,"2016-09-12 00:00:00"
"11548",28379,4749,20000,0,4336,4336,20000,"2016-10-10 00:00:00"
"11549",28379,5377,20000,700,4999,4999,40700,"2016-10-25 00:00:00"
"11550",28379,5779,20000,0,4999,4999,40700,"2016-10-25 00:00:00"
"11551",28379,7696,40000,1400,7142,7142,41400,"2016-11-21 00:00:00"
"11552",28379,9482,33333,0,9658,9658,33333,"2016-12-23 00:00:00"
"11553",28379,9482,33333,0,13059,13059,33333,"2017-01-25 00:00:00"
"11554",28379,9482,5000,0,17145,17145,5000,"2017-02-22 00:00:00"
"11555",28379,9482,28334,0,17165,17165,28334,"2017-02-22 00:00:00"
"11556",28379,31719,33333,0,39377,39377,33333,"2017-05-26 00:00:00"
"11557",28379,31719,33333,0,49164,49164,33333,"2017-06-27 00:00:00"
"11558",28379,31719,33334,0,61438,61438,33334,"2017-07-25 00:00:00"
"11559",28379,54141,33333,0,81315,81315,33333,"2017-08-25 00:00:00"
"11560",28379,54141,33333,0,96174,96174,33333,"2017-09-25 00:00:00"
"11561",28379,54141,33334,0,102969,102969,33334,"2017-10-05 00:00:00"
"11562",28379,75194,24733,0,122015,122015,24733,"2017-11-08 00:00:00"
"11563",28379,75194,24733,0,131579,131579,24733,"2017-11-27 00:00:00"
"11564",28379,75194,24733,0,151534,151534,24733,"2017-12-26 00:00:00"
"11565",28379,75194,74198,0,178135,178135,74198,"2018-01-30 00:00:00"
"11566",28379,75194,1,0,178139,178139,1,"2018-01-30 00:00:00"
"11567",28379,75194,2,0,179967,179967,2,"2018-01-31 00:00:01"
"11568",28379,122318,20000,0,202321,202321,20000,"2018-02-25 22:24:46"
"11569",28379,122318,6500,0,202322,202322,6500,"2018-02-25 22:26:27"
"11570",28379,122318,20000,0,231161,231161,20000,"2018-03-23 09:35:04"
"11571",28379,122318,6500,0,231163,231163,6500,"2018-03-23 09:35:50"
"11572",28489,3049,15000,0,2772,2772,15000,"2016-09-03 00:00:00"
"11573",28489,3585,15000,0,3169,3169,15000,"2016-09-16 00:00:00"
"11574",28489,17638,13333,0,20619,20619,13333,"2017-03-09 00:00:00"
"11575",28489,17638,13333,0,28717,28717,13333,"2017-04-15 00:00:00"
"11576",28489,17638,0,533,30032,30032,533,"2017-04-21 00:00:00"
"11577",28489,17638,13333,0,34773,34773,13333,"2017-05-06 00:00:00"
"11578",28489,17638,1,0,35320,35320,10,"2017-05-08 00:00:00"
"11579",28489,43194,23333,0,57895,57895,23333,"2017-07-13 00:00:00"
"11580",28489,43194,46667,0,78210,78210,46667,"2017-08-16 00:00:00"
"11581",28489,66277,23334,0,106710,106710,23334,"2017-10-12 00:00:00"
"11582",28489,66277,46666,0,111783,111783,46666,"2017-10-25 00:00:00"
"11583",28489,107272,12366,742,195157,195157,13108,"2018-02-14 00:00:00"
"11584",28545,1963,5000,0,1719,1719,5000,"2016-07-28 00:00:00"
"11585",28545,2999,10000,0,2515,2515,10000,"2016-08-31 00:00:00"
"11586",28545,4279,10000,0,3788,3788,10000,"2016-10-01 00:00:00"
"11587",28545,6239,15000,0,5644,5644,15000,"2016-11-01 00:00:00"
"11588",28545,11831,5000,0,10882,10882,5000,"2017-01-03 00:00:00"
"11589",28545,29470,11666,0,35078,35078,11666,"2017-05-08 00:00:00"
"11590",28545,29470,11666,0,45248,45248,11666,"2017-06-09 00:00:00"
"11591",28545,29470,11666,0,53194,53194,11666,"2017-07-03 00:00:00"
"11592",28545,29470,2,0,53350,53350,3,"2017-07-03 00:00:00"
"11593",28545,48422,8333,0,66326,66326,8333,"2017-08-02 00:00:00"
"11594",28545,48422,8333,0,83566,83566,8333,"2017-08-31 00:00:00"
"11595",28545,48422,8333,0,99422,99422,8333,"2017-10-02 00:00:00"
"11596",28545,48422,1,0,100171,100171,1,"2017-10-03 00:00:00"
"11597",28545,148358,5000,0,240442,240442,5000,"2018-04-02 00:00:00"
"11598",28546,11428,10000,0,11377,11377,10000,"2017-01-06 00:00:00"
"11599",28546,14614,30000,0,14505,14505,30000,"2017-02-02 00:00:00"
"11600",28546,17158,10000,0,19444,19444,10000,"2017-03-03 00:00:00"
"11601",28546,17158,20000,0,20243,20243,20000,"2017-03-07 00:00:00"
"11602",28546,22981,13333,800,30982,30982,14133,"2017-04-27 00:00:00"
"11603",28546,22981,13333,533,37553,37553,13866,"2017-05-17 00:00:00"
"11604",28546,22981,13334,0,44086,44086,13334,"2017-06-06 00:00:00"
"11605",28546,58533,10000,0,79820,79820,10000,"2017-08-21 00:00:00"
"11606",28546,62688,10000,0,90343,90343,10000,"2017-09-11 00:00:00"
"11607",28546,69861,10000,0,102246,102246,10000,"2017-10-04 00:00:00"
"11608",28546,76193,7066,0,122041,122041,7066,"2017-11-08 00:00:00"
"11609",28546,76193,7066,0,141819,141819,7066,"2017-12-08 00:00:00"
"11610",28546,76193,28268,0,164139,164139,28268,"2018-01-08 00:00:00"
"11611",28546,112195,13333,0,190324,190324,13333,"2018-02-08 00:00:00"
"11612",28546,112195,13333,0,220485,220485,13333,"2018-03-12 00:00:00"
"11613",28546,112195,13334,0,242658,242658,13334,"2018-04-03 00:00:00"
"11614",28591,2140,3000,2000,2686,2686,5000,"2016-09-01 00:00:00"
"11615",28591,2140,1375,625,2740,2740,2000,"2016-09-02 00:00:00"
"11616",28591,2140,2375,625,3016,3016,3000,"2016-09-12 00:00:00"
"11617",28591,2140,16375,625,3353,3353,17000,"2016-09-22 00:00:00"
"11618",28591,2140,1875,625,3386,3386,2500,"2016-09-23 00:00:00"
"11619",28591,12237,60000,0,12713,12713,60000,"2017-01-21 00:00:00"
"11620",28591,29960,20000,0,35973,35973,20000,"2017-05-11 00:00:00"
"11621",28591,29960,20000,0,51436,51436,20000,"2017-06-30 00:00:00"
"11622",28591,29960,19200,800,59048,59048,20000,"2017-07-17 00:00:00"
"11623",28591,29960,800,0,61901,61901,800,"2017-07-27 00:00:00"
"11624",28591,29960,0,32,64935,64935,32,"2017-08-01 00:00:00"
"11625",29094,59297,10000,0,240876,240876,10000,"2018-03-27 00:00:00"
"11626",29135,1986,15000,0,1738,1738,15000,"2016-07-28 00:00:00"
"11627",29135,2787,15000,0,2426,2426,15000,"2016-08-26 00:00:00"
"11628",29135,3356,15000,0,3040,3040,15000,"2016-09-12 00:00:00"
"11629",29135,3987,15000,0,3471,3471,15000,"2016-09-27 00:00:00"
"11630",29135,4912,15000,0,4526,4526,15000,"2016-10-13 00:00:00"
"11631",29135,6027,15000,0,5224,5224,15000,"2016-10-28 00:00:00"
"11632",29135,7240,15000,0,6521,6521,15000,"2016-11-12 00:00:00"
"11633",29135,8587,13333,0,8972,8972,13333,"2016-12-12 00:00:00"
"11634",29135,8587,26667,0,11613,11613,26667,"2017-01-09 00:00:00"
"11635",29135,13939,13333,0,16389,16389,13333,"2017-02-15 00:00:00"
"11636",29135,13939,13333,0,22025,22025,13333,"2017-03-17 00:00:00"
"11637",29135,13939,13334,0,22305,22305,13334,"2017-03-20 00:00:00"
"11638",29135,24928,13333,0,30894,30894,13333,"2017-04-26 00:00:00"
"11639",29135,24928,13333,0,39514,39514,13333,"2017-05-26 00:00:00"
"11640",29135,24928,13334,0,40672,40672,13334,"2017-05-31 00:00:00"
"11641",29135,38945,15000,0,55695,55695,15000,"2017-07-07 00:00:00"
"11642",29135,38945,15000,0,73943,73943,15000,"2017-08-05 00:00:00"
"11643",29135,38945,15000,0,78420,78420,15000,"2017-08-17 00:00:00"
"11644",29135,60726,15000,0,95895,95895,15000,"2017-09-25 00:00:00"
"11645",29135,60726,0,600,96717,96717,600,"2017-09-26 00:00:00"
"11646",29135,60726,15000,0,110963,110963,15000,"2017-10-23 00:00:00"
"11647",29135,60726,15000,0,122634,122634,15000,"2017-11-09 00:00:00"
"11648",29135,86733,15000,0,146110,146110,15000,"2017-12-15 00:00:00"
"11649",29135,86733,15000,0,167406,167406,15000,"2018-01-12 00:00:00"
"11650",29135,86733,15000,0,180382,180382,15000,"2018-01-31 00:00:01"
"11651",29135,123224,15000,0,214097,214097,15000,"2018-03-05 00:00:00"
"11652",29173,61630,11250,0,94826,94826,11250,"2017-09-21 00:00:00"
"11653",29173,61630,11250,0,109395,109395,11250,"2017-10-18 00:00:00"
"11654",29173,61630,10000,0,142284,142284,10000,"2017-12-11 00:00:00"
"11655",29173,61630,9025,975,160062,160062,10000,"2018-01-03 00:00:00"
"11656",29173,61630,3000,0,181039,181039,3000,"2018-02-01 00:00:00"
"11657",29173,61630,475,25,213184,213184,500,"2018-03-05 00:00:00"
"11658",29178,1860,10000,340,7580,7580,11900,"2016-11-23 00:00:00"
"11659",29215,87352,2500,0,141204,141204,2500,"2017-12-07 00:00:00"
"11660",29215,87352,2500,0,160594,160594,2500,"2018-01-04 00:00:00"
"11661",29215,112256,5000,0,187365,187365,5000,"2018-02-06 00:00:00"
"11662",29215,127772,5000,0,220974,220974,5000,"2018-03-12 00:00:00"
"11663",29230,1946,15000,510,2149,2149,15510,"2016-08-11 00:00:00"
"11664",29230,2822,14425,1575,3651,3651,16000,"2016-09-30 00:00:00"
"11665",29230,2822,500,0,3773,3773,500,"2016-10-01 00:00:00"
"11666",29230,2822,75,0,4009,4009,75,"2016-10-03 00:00:00"
"11667",29230,7607,15000,525,7688,7688,15525,"2016-11-30 00:00:00"
"11668",29230,12109,15000,0,10760,10760,15000,"2017-01-02 00:00:00"
"11669",29230,13292,13335,0,14599,14599,13335,"2017-02-03 00:00:00"
"11670",29230,13292,26665,0,14873,14873,26665,"2017-02-04 00:00:00"
"11671",29230,17585,40000,0,18960,18960,40000,"2017-03-02 00:00:00"
"11672",29230,21919,14000,0,24817,24817,14000,"2017-04-03 00:00:00"
"11673",29230,21919,26000,0,26265,26265,26000,"2017-04-05 00:00:00"
"11674",29230,28171,15000,0,34620,34620,15000,"2017-05-06 00:00:00"
"11675",29230,28171,30000,0,41286,41286,30000,"2017-06-01 00:00:00"
"11676",29230,40061,15000,0,52452,52452,15000,"2017-07-01 00:00:00"
"11677",29230,40061,30000,0,64874,64874,30000,"2017-08-01 00:00:00"
"11678",29230,56193,15000,0,84642,84642,15000,"2017-09-01 00:00:00"
"11679",29230,56193,15000,0,100050,100050,15000,"2017-10-03 00:00:00"
"11680",29230,56193,15000,0,102574,102574,15000,"2017-10-05 00:00:00"
"11681",29230,74760,8006,794,140928,140928,8800,"2017-12-07 00:00:00"
"11682",29230,74760,8129,471,149697,149697,8600,"2017-12-22 00:00:00"
"11683",29230,74760,7800,0,159111,159111,7800,"2018-01-02 00:00:00"
"11684",29230,74760,7800,0,183996,183996,7800,"2018-02-02 00:00:00"
"11685",29230,74760,8000,0,210565,210565,8000,"2018-03-02 00:00:00"
"11686",29230,74760,7830,0,213171,213171,7830,"2018-03-05 00:00:00"
"11687",29238,1925,1660,340,5945,5945,2000,"2016-11-03 00:00:00"
"11688",29238,1925,2000,0,6553,6553,2000,"2016-11-12 00:00:00"
"11689",29238,1925,6340,4325,8004,8004,10665,"2016-12-01 00:00:00"
"11690",29286,1950,5000,170,3540,3540,5170,"2016-09-28 00:00:00"
"11691",29291,1857,10000,0,1638,1638,10000,"2016-07-25 00:00:00"
"11692",29291,2040,5000,0,1852,1852,5000,"2016-08-01 00:00:00"
"11693",29291,2307,5000,175,2127,2127,15175,"2016-08-10 00:00:00"
"11694",29291,2493,10000,0,2127,2127,15175,"2016-08-10 00:00:00"
"11695",29291,2773,15000,0,2274,2274,15000,"2016-08-18 00:00:00"
"11696",29291,3117,15000,525,2953,2953,15525,"2016-09-08 00:00:00"
"11697",29291,3801,15000,525,3435,3435,15525,"2016-09-26 00:00:00"
"11698",29291,4902,5000,175,5054,5054,10350,"2016-10-26 00:00:00"
"11699",29291,5036,4825,350,5054,5054,10350,"2016-10-26 00:00:00"
"11700",29291,5036,5175,0,5356,5356,5175,"2016-10-29 00:00:00"
"11701",29291,7504,5000,175,7428,7428,15525,"2016-11-25 00:00:00"
"11702",29291,7739,10000,350,7428,7428,15525,"2016-11-25 00:00:00"
"11703",29291,9821,10000,800,12547,12547,10800,"2017-01-19 00:00:00"
"11704",29291,9821,20000,0,13546,13546,20000,"2017-01-31 00:00:00"
"11705",29291,16494,30000,2600,31826,31826,32600,"2017-04-29 00:00:00"
"11706",29291,31871,30000,0,41837,41837,30000,"2017-06-01 00:00:00"
"11707",29291,48032,15000,0,64852,64852,15000,"2017-08-01 00:00:00"
"11708",29291,55752,15000,0,85661,85661,15000,"2017-09-01 00:00:00"
"11709",29291,64910,30000,0,100844,100844,30000,"2017-10-03 00:00:00"
"11710",29291,73779,30000,0,114655,114655,30000,"2017-10-31 00:00:00"
"11711",29291,82577,30000,0,135128,135128,30000,"2017-12-01 00:00:00"
"11712",29291,94317,10000,0,159623,159623,10000,"2018-01-03 00:00:00"
"11713",29291,94317,20000,0,160128,160128,20000,"2018-01-03 00:00:00"
"11714",29291,109549,7927,476,199185,199185,8403,"2018-02-20 00:00:00"
"11715",29291,109549,7927,0,203949,203949,7927,"2018-02-26 17:18:39"
"11716",29291,109549,7927,0,245200,245200,7927,"2018-04-04 09:37:21"
"11717",29296,2033,100,0,1652,1652,100,"2016-07-25 00:00:00"
"11718",29296,2033,9900,0,1679,1679,9900,"2016-07-26 00:00:00"
"11719",29296,2447,5000,0,2174,2174,5000,"2016-08-12 00:00:00"
"11720",29296,2447,5000,0,2190,2190,5000,"2016-08-12 00:00:00"
"11721",29296,2831,5000,0,2452,2452,10000,"2016-08-29 00:00:00"
"11722",29296,3044,5000,0,2452,2452,10000,"2016-08-29 00:00:00"
"11723",29296,3376,10000,0,3084,3084,10000,"2016-09-14 00:00:00"
"11724",29296,5538,10000,0,4743,4743,10000,"2016-10-18 00:00:00"
"11725",29296,6436,5000,0,5769,5769,10000,"2016-11-02 00:00:00"
"11726",29296,6439,5000,0,5769,5769,10000,"2016-11-02 00:00:00"
"11727",29296,7636,10000,0,6750,6750,10000,"2016-11-16 00:00:00"
"11728",29296,9671,10000,0,9771,9771,10000,"2016-12-26 00:00:00"
"11729",29296,9671,10000,0,12811,12811,10000,"2017-01-23 00:00:00"
"11730",29296,9671,10000,0,16644,16644,10000,"2017-02-17 00:00:00"
"11731",29296,19639,19200,800,27846,27846,20000,"2017-04-11 00:00:00"
"11732",29296,19639,800,0,29096,29096,800,"2017-04-17 00:00:00"
"11733",29296,19639,10000,0,36043,36043,10000,"2017-05-11 00:00:00"
"11734",29296,35346,100,0,125670,125670,100,"2017-11-15 00:00:00"
"11735",29296,35346,21500,8400,125672,125672,29900,"2017-11-15 00:00:00"
"11736",29354,1984,15000,0,1717,1717,15000,"2016-07-28 00:00:00"
"11737",29354,2438,20000,0,2180,2180,20000,"2016-08-12 00:00:00"
"11738",29354,2836,20000,0,2451,2451,20000,"2016-08-29 00:00:00"
"11739",29354,3313,20000,1100,3997,3997,21100,"2016-10-03 00:00:00"
"11740",29354,5514,16666,0,6039,6039,16666,"2016-11-04 00:00:00"
"11741",29354,5514,16666,0,8329,8329,16666,"2016-12-03 00:00:00"
"11742",29354,5514,16668,0,10299,10299,16668,"2016-12-30 00:00:00"
"11743",29354,13577,20000,0,14934,14934,20000,"2017-02-04 00:00:00"
"11744",29354,17492,20000,0,20071,20071,20000,"2017-03-06 00:00:00"
"11745",29354,23003,50000,3998,42220,42220,53998,"2017-06-02 00:00:00"
"11746",29354,40167,2000,0,59338,59338,2000,"2017-07-18 00:00:00"
"11747",29354,40167,12000,0,76471,76471,12000,"2017-08-10 00:00:00"
"11748",29354,40167,31910,4090,89153,89153,36000,"2017-09-07 00:00:00"
"11749",29354,40167,4090,1312,149339,149339,5402,"2017-12-21 00:00:00"
"11750",29357,3323,15000,0,3042,3042,15000,"2016-09-12 00:00:00"
"11751",29357,3953,10000,0,3415,3415,15000,"2016-09-26 00:00:00"
"11752",29357,3999,5000,0,3415,3415,15000,"2016-09-26 00:00:00"
"11753",29357,3999,10000,0,3436,3436,10000,"2016-09-26 00:00:00"
"11754",29357,21266,20000,0,23695,23695,20000,"2017-03-29 00:00:00"
"11755",29357,31384,8333,0,39566,39566,8333,"2017-05-29 00:00:00"
"11756",29357,31384,8333,0,49154,49154,8333,"2017-06-27 00:00:00"
"11757",29357,31384,8334,0,56660,56660,8334,"2017-07-11 00:00:00"
"11758",29357,52427,7500,0,75288,75288,7500,"2017-08-08 00:00:00"
"11759",29357,52427,7500,0,75295,75295,7500,"2017-08-08 00:00:00"
"11760",29357,58616,10000,0,89115,89115,10000,"2017-09-07 00:00:00"
"11761",29357,58616,20000,0,99733,99733,20000,"2017-10-03 00:00:00"
"11762",29357,74118,8333,0,119132,119132,8333,"2017-11-03 00:00:00"
"11763",29357,74118,16667,0,134278,134278,16667,"2017-11-30 00:00:00"
"11764",29357,100751,10000,0,167589,167589,10000,"2018-01-15 00:00:00"
"11765",29357,100751,20000,0,184045,184045,20000,"2018-02-02 00:00:00"
"11766",29357,124757,10000,0,212088,212088,10000,"2018-03-03 00:00:00"
"11767",29357,124757,20000,0,237764,237764,20000,"2018-03-31 00:00:00"
"11768",29402,7800,30000,0,7298,7298,30000,"2016-11-24 00:00:00"
"11769",29402,9547,35000,0,7732,7732,35000,"2016-11-30 00:00:00"
"11770",29402,10042,11700,0,10151,10151,11700,"2016-12-30 00:00:00"
"11771",29402,10042,23300,0,10170,10170,23500,"2016-12-30 00:00:00"
"11772",29402,12791,35000,0,14050,14050,35300,"2017-02-01 00:00:00"
"11773",29402,16825,35000,0,17746,17746,35000,"2017-02-27 00:00:00"
"11774",29402,20810,13333,0,23418,23418,13333,"2017-03-28 00:00:00"
"11775",29402,20810,26667,0,24747,24747,26667,"2017-04-03 00:00:00"
"11776",29402,29705,40000,0,30725,30725,40000,"2017-04-26 00:00:00"
"11777",29402,31274,15000,0,31126,31126,15000,"2017-04-27 00:00:00"
"11778",29402,35968,35000,0,40207,40207,35000,"2017-05-30 00:00:00"
"11779",29402,39137,40000,0,50572,50572,40000,"2017-06-29 00:00:00"
"11780",29402,46784,40000,0,62676,62676,40000,"2017-07-28 00:00:00"
"11781",29402,55037,40000,0,82995,82995,40000,"2017-08-30 00:00:00"
"11782",29402,63534,40000,0,98333,98333,40000,"2017-09-29 00:00:00"
"11783",29402,63534,10,0,99963,99963,10,"2017-10-03 00:00:00"
"11784",29402,63534,2150,0,99990,99990,2160,"2017-10-03 00:00:00"
"11785",29402,73620,8000,0,117860,117860,8000,"2017-11-02 00:00:00"
"11786",29402,73620,8000,0,133912,133912,8000,"2017-11-30 00:00:00"
"11787",29402,73620,8000,0,154327,154327,8000,"2017-12-29 00:00:00"
"11788",29402,73620,23700,0,156500,156500,23700,"2017-12-30 00:00:00"
"11789",29402,107386,8000,0,178112,178112,8000,"2018-01-30 00:00:00"
"11790",29402,107386,8000,0,205715,205715,8000,"2018-02-28 00:00:00"
"11791",29402,107386,8000,0,235836,235836,8000,"2018-03-29 00:00:00"
"11792",29460,2006,5000,175,1880,1880,15225,"2016-08-01 00:00:00"
"11793",29460,2008,9525,525,1880,1880,15225,"2016-08-01 00:00:00"
"11794",29460,2008,5175,0,1882,1882,5175,"2016-08-01 00:00:00"
"11795",29460,2008,300,0,1907,1907,300,"2016-08-02 00:00:00"
"11796",29460,2677,10000,350,2900,2900,10350,"2016-09-07 00:00:00"
"11797",29460,2698,10000,350,2903,2903,10350,"2016-09-07 00:00:00"
"11798",29460,5237,20000,700,5539,5539,20700,"2016-10-31 00:00:00"
"11799",29460,7433,20000,1100,9554,9554,21100,"2016-12-21 00:00:00"
"11800",29460,15675,18333,0,17700,17700,18333,"2017-02-27 00:00:00"
"11801",29460,15675,18333,0,27985,27985,18333,"2017-04-11 00:00:00"
"11802",29460,15675,0,1100,30851,30851,1100,"2017-04-26 00:00:00"
"11803",29460,15675,18334,733,32794,32794,19067,"2017-05-02 00:00:00"
"11804",29460,32900,21666,0,49644,49644,21666,"2017-06-27 00:00:00"
"11805",29460,32900,0,1733,49961,49961,1733,"2017-06-28 00:00:00"
"11806",29460,32900,21666,867,57560,57560,22533,"2017-07-12 00:00:00"
"11807",29460,32900,21668,0,66459,66459,21668,"2017-08-02 00:00:00"
"11808",29460,56442,21666,1733,96260,96260,23399,"2017-09-26 00:00:00"
"11809",29460,56442,21666,0,100417,100417,21666,"2017-10-03 00:00:00"
"11810",29460,56442,21666,0,117359,117359,21666,"2017-11-02 00:00:00"
"11811",29460,56442,2,0,117468,117468,2,"2017-11-02 00:00:00"
"11812",29460,83889,21445,0,140504,140504,21445,"2017-12-07 00:00:00"
"11813",29460,83889,221,0,140611,140611,221,"2017-12-07 00:00:00"
"11814",29460,83889,21666,0,157733,157733,21666,"2018-01-01 00:00:00"
"11815",29460,83889,21668,0,183500,183500,21668,"2018-02-02 00:00:00"
"11816",29460,123980,21666,0,223288,223288,21666,"2018-03-14 00:00:00"
"11817",29460,123980,0,867,223683,223683,867,"2018-03-14 14:13:37"
"11818",29504,2044,20000,0,1815,1815,20000,"2016-07-30 00:00:00"
"11819",29504,2569,20000,700,2692,2692,20700,"2016-09-01 00:00:00"
"11820",29504,3570,20000,700,4018,4018,20700,"2016-10-03 00:00:00"
"11821",29504,5360,18500,1500,6807,6807,20000,"2016-11-16 00:00:00"
"11822",29504,5360,1500,0,24607,24607,1500,"2017-03-31 00:00:00"
"11823",29506,18127,15000,0,20839,20839,15000,"2017-03-10 00:00:00"
"11824",29506,18127,15000,0,27338,27338,15000,"2017-04-10 00:00:00"
"11825",29506,18127,15000,0,35094,35094,15000,"2017-05-08 00:00:00"
"11826",29506,34772,15000,0,44982,44982,15000,"2017-06-08 00:00:00"
"11827",29506,34772,15000,0,58614,58614,15000,"2017-07-15 00:00:00"
"11828",29506,34772,15000,0,75152,75152,15000,"2017-08-08 00:00:00"
"11829",29506,59630,16666,0,90150,90150,16666,"2017-09-11 00:00:00"
"11830",29506,59630,16666,0,108393,108393,16666,"2017-10-16 00:00:00"
"11831",29506,59630,16668,0,120235,120235,16668,"2017-11-06 00:00:00"
"11832",29506,85408,11666,0,138898,138898,11666,"2017-12-05 00:00:00"
"11833",29506,85408,11666,0,161384,161384,11666,"2018-01-05 00:00:00"
"11834",29506,85408,11668,0,184903,184903,11668,"2018-02-03 00:00:00"
"11835",29506,125195,15000,0,213011,213011,15000,"2018-03-05 00:00:00"
"11836",29506,125195,15000,0,245063,245063,15000,"2018-04-04 00:00:00"
"11837",29565,1901,15000,510,2495,2495,15510,"2016-08-30 00:00:00"
"11838",29565,14877,26666,2935,27340,27340,29601,"2017-04-10 00:00:00"
"11839",29565,14877,13334,267,30187,30187,13601,"2017-04-24 00:00:00"
"11840",29565,30888,13333,1067,47619,47619,14400,"2017-06-19 00:00:00"
"11841",29565,30888,13333,0,50976,50976,13333,"2017-06-30 00:00:00"
"11842",29565,30888,13334,0,54027,54027,13334,"2017-07-04 00:00:00"
"11843",29565,48998,13333,1334,89880,89880,14667,"2017-09-08 00:00:00"
